@relation 'Datos-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R12-13,16'

@attribute age numeric
@attribute job {housemaid,services,admin.,blue-collar,technician,retired,management,unemployed,self-employed,entrepreneur,student}
@attribute marital {married,single,divorced}
@attribute education {basic.4y,high.school,basic.6y,basic.9y,professional.course,university.degree,illiterate}
@attribute default {no,yes}
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute month {may,jun,jul,aug,oct,nov,dec,mar,apr,sep}
@attribute day_of_week {mon,tue,wed,thu,fri}
@attribute campaign numeric
@attribute previous numeric
@attribute cons.price.idx numeric
@attribute cons.conf.idx numeric
@attribute nr.employed numeric
@attribute y {no,yes}

@data
47,admin.,married,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
38,technician,divorced,high.school,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
33,technician,married,high.school,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
32,admin.,single,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
36,admin.,married,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
36,admin.,married,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
32,admin.,single,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
39,admin.,single,university.degree,no,no,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
58,retired,married,basic.4y,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
47,technician,single,high.school,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
30,admin.,single,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
33,admin.,married,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
30,admin.,single,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
30,admin.,single,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
30,admin.,single,university.degree,no,no,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
44,management,married,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
30,admin.,single,university.degree,no,no,yes,aug,mon,1,0,93.444,-36.1,5228.1,yes
39,technician,divorced,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
39,management,married,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
59,retired,married,basic.9y,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
34,technician,single,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
50,technician,married,university.degree,no,yes,no,aug,mon,5,0,93.444,-36.1,5228.1,no
33,technician,married,professional.course,no,yes,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
58,technician,married,professional.course,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
29,technician,married,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
31,technician,single,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
33,technician,single,high.school,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
32,technician,single,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
34,technician,married,professional.course,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
38,admin.,married,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
35,technician,married,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
35,technician,married,professional.course,no,yes,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
37,technician,single,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
37,technician,single,professional.course,no,yes,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
37,technician,single,professional.course,no,yes,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
36,technician,single,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
38,admin.,married,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,yes
36,technician,single,professional.course,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
36,admin.,married,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,yes
34,technician,married,professional.course,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
29,technician,married,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
50,management,married,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
37,technician,single,professional.course,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
50,management,married,university.degree,no,yes,no,aug,mon,4,0,93.444,-36.1,5228.1,yes
45,blue-collar,married,basic.4y,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
36,technician,married,high.school,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
39,technician,married,high.school,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
30,management,married,high.school,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
36,housemaid,married,basic.6y,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
33,technician,single,high.school,no,yes,yes,aug,mon,2,0,93.444,-36.1,5228.1,no
44,management,married,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
35,technician,married,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
52,blue-collar,married,basic.4y,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,yes
37,technician,married,professional.course,no,no,no,aug,mon,6,0,93.444,-36.1,5228.1,no
52,services,married,high.school,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
41,self-employed,married,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
29,admin.,married,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
36,housemaid,married,basic.6y,no,no,no,aug,mon,9,0,93.444,-36.1,5228.1,no
36,housemaid,married,basic.6y,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
50,technician,married,professional.course,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
31,management,single,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
32,technician,married,university.degree,no,no,yes,aug,mon,5,0,93.444,-36.1,5228.1,no
30,technician,single,high.school,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
52,blue-collar,married,basic.6y,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
36,admin.,married,university.degree,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
52,admin.,married,university.degree,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
45,admin.,married,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
40,technician,married,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
33,technician,single,high.school,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
36,admin.,married,university.degree,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
43,technician,married,professional.course,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
39,management,married,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
42,technician,married,high.school,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
45,admin.,married,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
35,technician,married,professional.course,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
36,self-employed,married,high.school,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
45,services,married,basic.9y,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,yes
35,technician,married,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
45,admin.,married,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,yes
35,technician,married,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
30,admin.,married,high.school,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
55,services,married,high.school,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
48,entrepreneur,married,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
31,admin.,single,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
34,management,married,high.school,no,yes,no,aug,mon,7,0,93.444,-36.1,5228.1,no
33,technician,single,high.school,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
34,technician,single,professional.course,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
53,blue-collar,married,basic.4y,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
31,admin.,single,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
31,technician,single,professional.course,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
29,technician,married,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
45,blue-collar,married,high.school,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
37,technician,divorced,professional.course,no,yes,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
52,admin.,married,university.degree,no,yes,no,aug,mon,10,0,93.444,-36.1,5228.1,no
31,management,single,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
46,admin.,married,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,yes
50,technician,married,professional.course,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
36,admin.,married,university.degree,no,yes,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
42,technician,single,high.school,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
50,management,married,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,yes
56,retired,married,basic.4y,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
49,blue-collar,married,basic.6y,no,no,no,aug,mon,6,0,93.444,-36.1,5228.1,no
34,technician,single,university.degree,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
34,admin.,married,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,yes
32,admin.,married,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
34,admin.,single,university.degree,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
31,unemployed,single,university.degree,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
49,blue-collar,married,basic.6y,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
49,blue-collar,married,basic.6y,no,yes,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
52,technician,married,professional.course,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
49,management,married,university.degree,no,no,no,aug,mon,5,0,93.444,-36.1,5228.1,no
48,admin.,married,high.school,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
30,technician,married,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
32,technician,married,professional.course,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
36,admin.,married,university.degree,no,yes,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
30,technician,single,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
30,technician,single,university.degree,no,no,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
46,blue-collar,married,basic.9y,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
55,admin.,married,professional.course,no,no,no,aug,mon,4,0,93.444,-36.1,5228.1,no
52,unemployed,married,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
30,technician,single,high.school,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
30,admin.,single,university.degree,no,yes,yes,aug,mon,2,0,93.444,-36.1,5228.1,no
51,housemaid,married,basic.4y,no,no,no,aug,mon,7,0,93.444,-36.1,5228.1,no
30,technician,single,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,yes
44,admin.,married,high.school,no,yes,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
42,housemaid,married,basic.4y,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
55,retired,married,professional.course,no,no,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
34,admin.,single,university.degree,no,yes,yes,aug,mon,2,0,93.444,-36.1,5228.1,no
40,technician,married,professional.course,no,yes,no,aug,mon,7,0,93.444,-36.1,5228.1,no
47,admin.,single,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
38,technician,single,high.school,no,yes,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
36,technician,married,high.school,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
36,technician,married,high.school,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
56,blue-collar,married,basic.9y,no,yes,yes,aug,mon,2,0,93.444,-36.1,5228.1,no
48,admin.,married,high.school,no,no,yes,aug,mon,6,0,93.444,-36.1,5228.1,no
30,technician,married,university.degree,no,no,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
39,admin.,married,high.school,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
39,technician,married,professional.course,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
60,retired,married,basic.4y,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
30,blue-collar,married,high.school,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
34,admin.,single,university.degree,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
29,technician,married,professional.course,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
29,admin.,single,university.degree,no,yes,no,aug,mon,5,0,93.444,-36.1,5228.1,no
55,retired,married,basic.9y,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
38,admin.,married,university.degree,no,no,no,aug,mon,5,0,93.444,-36.1,5228.1,no
40,management,married,university.degree,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
30,housemaid,married,basic.6y,no,yes,no,aug,mon,5,0,93.444,-36.1,5228.1,no
30,admin.,single,university.degree,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
39,technician,single,high.school,no,yes,no,aug,mon,6,0,93.444,-36.1,5228.1,no
34,admin.,single,university.degree,no,yes,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
34,admin.,single,university.degree,no,no,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
34,admin.,single,university.degree,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
32,entrepreneur,married,university.degree,no,no,no,aug,mon,5,0,93.444,-36.1,5228.1,no
29,technician,single,professional.course,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
50,technician,married,professional.course,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
46,admin.,married,university.degree,no,no,no,aug,mon,5,0,93.444,-36.1,5228.1,no
37,technician,married,university.degree,no,yes,yes,aug,mon,4,0,93.444,-36.1,5228.1,no
36,technician,single,professional.course,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
39,technician,married,university.degree,no,no,no,aug,mon,5,0,93.444,-36.1,5228.1,no
36,technician,single,professional.course,no,no,no,aug,mon,4,0,93.444,-36.1,5228.1,no
45,entrepreneur,married,university.degree,no,yes,yes,aug,mon,2,0,93.444,-36.1,5228.1,no
36,technician,married,professional.course,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,yes
38,technician,single,high.school,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
46,blue-collar,married,basic.9y,no,no,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
29,technician,married,high.school,no,no,no,aug,mon,5,0,93.444,-36.1,5228.1,no
30,technician,single,high.school,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
31,technician,single,professional.course,no,yes,no,aug,mon,5,0,93.444,-36.1,5228.1,no
29,admin.,married,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
40,management,married,university.degree,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
30,technician,married,high.school,no,yes,no,aug,mon,9,0,93.444,-36.1,5228.1,no
51,technician,married,professional.course,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
36,technician,single,professional.course,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,yes
32,technician,married,professional.course,no,no,no,aug,mon,3,0,93.444,-36.1,5228.1,no
32,technician,married,university.degree,no,no,no,aug,mon,5,0,93.444,-36.1,5228.1,yes
30,management,married,university.degree,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
31,technician,divorced,professional.course,no,no,no,aug,mon,5,0,93.444,-36.1,5228.1,no
30,technician,single,high.school,no,no,no,aug,mon,2,0,93.444,-36.1,5228.1,no
32,technician,married,university.degree,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
30,blue-collar,married,basic.9y,no,yes,no,aug,mon,4,0,93.444,-36.1,5228.1,no
33,housemaid,married,high.school,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,no
31,management,married,university.degree,no,no,no,aug,mon,4,0,93.444,-36.1,5228.1,no
33,admin.,single,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
32,admin.,married,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
57,housemaid,married,basic.9y,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
40,self-employed,single,university.degree,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
32,admin.,divorced,university.degree,no,yes,no,aug,mon,3,0,93.444,-36.1,5228.1,yes
36,admin.,single,university.degree,no,yes,no,aug,mon,2,0,93.444,-36.1,5228.1,no
35,technician,single,university.degree,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,no
48,admin.,married,high.school,no,yes,no,aug,mon,4,0,93.444,-36.1,5228.1,no
55,blue-collar,married,basic.6y,no,yes,yes,aug,mon,4,0,93.444,-36.1,5228.1,no
38,admin.,single,university.degree,no,yes,yes,aug,mon,2,0,93.444,-36.1,5228.1,no
58,retired,married,professional.course,no,no,yes,aug,mon,5,0,93.444,-36.1,5228.1,no
54,blue-collar,married,basic.4y,no,yes,no,aug,mon,6,0,93.444,-36.1,5228.1,no
54,self-employed,married,basic.9y,no,no,no,aug,mon,5,0,93.444,-36.1,5228.1,no
50,management,married,university.degree,no,yes,yes,aug,mon,3,0,93.444,-36.1,5228.1,no
33,admin.,single,university.degree,no,yes,no,aug,mon,6,0,93.444,-36.1,5228.1,no
29,technician,single,professional.course,no,no,no,aug,mon,1,0,93.444,-36.1,5228.1,no
48,technician,married,university.degree,no,yes,yes,aug,mon,1,0,93.444,-36.1,5228.1,no
38,technician,married,professional.course,no,yes,no,aug,mon,1,0,93.444,-36.1,5228.1,yes
40,management,married,high.school,no,yes,no,aug,tue,7,0,93.444,-36.1,5228.1,no
54,blue-collar,married,professional.course,no,yes,yes,aug,tue,6,0,93.444,-36.1,5228.1,no
56,blue-collar,married,basic.9y,no,yes,no,aug,tue,3,0,93.444,-36.1,5228.1,no
38,admin.,married,university.degree,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
43,admin.,married,university.degree,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
58,retired,married,basic.4y,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
34,admin.,single,university.degree,no,no,no,aug,tue,5,0,93.444,-36.1,5228.1,no
37,technician,married,high.school,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
31,admin.,married,university.degree,no,yes,no,aug,tue,6,0,93.444,-36.1,5228.1,no
53,admin.,divorced,university.degree,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,yes
51,housemaid,married,basic.4y,no,no,no,aug,tue,5,0,93.444,-36.1,5228.1,no
31,admin.,married,university.degree,no,no,no,aug,tue,3,0,93.444,-36.1,5228.1,no
44,admin.,married,high.school,no,no,yes,aug,tue,1,0,93.444,-36.1,5228.1,no
32,admin.,married,university.degree,no,yes,yes,aug,tue,1,0,93.444,-36.1,5228.1,no
41,self-employed,married,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
50,blue-collar,married,professional.course,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
32,admin.,married,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
52,management,married,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
58,retired,married,university.degree,no,no,yes,aug,tue,1,0,93.444,-36.1,5228.1,no
35,technician,married,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
58,retired,married,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
52,management,married,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
52,housemaid,married,basic.6y,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
52,housemaid,married,basic.6y,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
52,housemaid,married,basic.6y,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
52,housemaid,married,basic.6y,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
31,technician,single,high.school,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
31,housemaid,single,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
31,blue-collar,married,basic.6y,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
31,technician,single,high.school,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
31,technician,single,high.school,no,yes,yes,aug,tue,1,0,93.444,-36.1,5228.1,no
34,admin.,married,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
47,blue-collar,married,basic.9y,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
32,admin.,married,university.degree,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
31,technician,single,high.school,no,yes,yes,aug,tue,1,0,93.444,-36.1,5228.1,yes
39,management,married,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
31,admin.,married,university.degree,no,no,no,aug,tue,6,0,93.444,-36.1,5228.1,no
52,housemaid,married,basic.6y,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,yes
38,technician,married,university.degree,no,yes,yes,aug,tue,1,0,93.444,-36.1,5228.1,no
36,services,married,professional.course,no,yes,yes,aug,tue,3,0,93.444,-36.1,5228.1,no
33,admin.,married,university.degree,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
33,technician,married,professional.course,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
37,technician,single,university.degree,no,yes,no,aug,tue,2,0,93.444,-36.1,5228.1,no
42,technician,divorced,professional.course,no,yes,yes,aug,tue,1,0,93.444,-36.1,5228.1,no
31,unemployed,single,university.degree,no,yes,no,aug,tue,2,0,93.444,-36.1,5228.1,no
56,retired,married,high.school,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
47,technician,married,professional.course,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
53,entrepreneur,married,basic.9y,no,yes,no,aug,tue,5,0,93.444,-36.1,5228.1,yes
47,technician,married,professional.course,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
29,technician,single,professional.course,no,no,no,aug,tue,2,0,93.444,-36.1,5228.1,no
38,technician,married,high.school,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
33,technician,married,high.school,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
51,technician,married,professional.course,no,yes,no,aug,tue,4,0,93.444,-36.1,5228.1,no
38,technician,married,high.school,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
38,technician,married,high.school,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
33,technician,single,university.degree,no,yes,no,aug,tue,1,0,93.444,-36.1,5228.1,no
46,services,married,university.degree,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
34,technician,single,professional.course,no,yes,no,aug,tue,2,0,93.444,-36.1,5228.1,no
46,services,married,university.degree,no,no,no,aug,tue,1,0,93.444,-36.1,5228.1,no
